ITAS	202	Intermediate Italian II 	1	20	ITAS 201	Laviosa	LL - Language and Literature	Spring	Spring
ITAS	202W	Intermediate Italian in Rome 	1	14	ITAS 201. Application required.	Laviosa	LL - Language and Literature	Winter	Winter
ITAS	203	Intensive Intermediate Italian 2 	1.25	20	 ITAS 103; or ITAS 101 and ITAS 102.	Ward	LL - Language and Literature	Spring	Spring
ITAS	209	Jewish Italian Literature (Eng) 	1	15	 ITAS 201-202, or ITAS 203, or the equivalent.	 Parussa	LL - Language and Literature	Spring	Spring
JWST	211	Jewish Italian Literature (Eng)	1	15	 ITAS 201-202, or ITAS 203, or the equivalent.	 Parussa	LL - Language and Literature	Spring	Spring
ITAS	210	Queer Italy 	1	15	 None	 Parussa	LL - Language and Literature	Fall	Fall
PEAC	210	Queer Italy	1	15	 None	 Parussa	LL - Language and Literature	Fall	Fall
CAMS	224	Italian Women Directors (Eng) 	1	25		Laviosa	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
ITAS	212	Italian Women Directors (Eng)	1	25		Laviosa	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
ITAS	220	Landscape of Italian Poetry (ENG) 	1	15	 None. Not open to students who have taken ITAS 320.br/	 Parussa	LL - Language and Literature	Fall	Spring
ITAS	250	Individual Study	1	25					
ITAS	250H	Individual Study	0.5	25					
ITAS	261	Italian Cinema (in English) 	1	25	None	Ward	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Spring	Spring
ITAS	263	Dante (in English) 	1	20	None	Ingallinella	LL - Language and Literature	Fall	Fall
MER	263	Dante (in English)	1	20	None	Ingallinella	LL - Language and Literature	Fall	Fall
ITAS	270	Italy in the 21st Century 	1	15	 ITAS 202 or ITAS 203, or permission of the instructor.	 Ward	LL - Language and Literature	Fall	Not Offered
ITAS	271	Const of Italy as a Nation 	1	15	ITAS 202 or permission of the instructor.	Ward	LL - Language and Literature	Spring	Not Offered
ITAS	272	Small Books, Big Ideas (in Eng) 	1	20	 None	 Parussa	LL - Language and Literature		Not Offered
ITAS	273	Italy in the 1960s 	1	15	 ITAS 202 or ITAS 203.	 Ward	LL - Language and Literature	Fall	Not Offered
ITAS	274	Women in Love 	1	20	ITAS 201 or ITAS 202 or permission of the instructor.	Parussa	LL - Language and Literature	Spring	Not Offered
ITAS	310	Fascism and Resistance in Italy 	1	15	 ITAS 271, ITAS 272, ITAS 273, or ITAS 274.	Ward	LL - Language and Literature	Fall	Not Offered
ITAS	315	Italian Mysteries 	1	15	 ITAS 271, ITAS 272, ITAS 273 or ITAS 274.	Ward	LL - Language and Literature	Fall	Not Offered
ITAS	320	Landscape of Italian Poetry 	1	20	 One of the following - ITAS 271, ITAS 272, ITAS 273, ITAS 274; or permission of the instructor. Not open to students who have taken ITAS 220.	 Parussa	LL - Language and Literature	Fall	Spring
ITAS	324	The Literature of Rights 	1	20	 Four semesters of Italian, or equivalent.	Parussa	LL - Language and Literature	Spring	Not Offered
ITAS	349	Sem: The Function of Narrative 	1	15	ITAS 271, ITAS 272, ITAS 273, or ITAS 274 	Ward	LL - Language and Literature	Spring	Not Offered
ITAS	350	Research or Individual Study 	1	15	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	
ITAS	360	Senior Thesis Research 	1	25	Permission of the department.			Spring; Fall	Spring; Fall
ITAS	370	Senior Thesis 	1	25	ITAS 360 and permission of the department.			Spring; Fall	
JPN	101	Beginning Japanese I 	1.25	15	 None	 Torii-Williams, Staff		Fall	Fall
JPN	102	Beginning Japanese II 	1.25	15	 JPN 101 or equivalent.	 Torii-Williams		Spring	Spring
JPN	201	Intermediate Japanese I 	1.25	15	 JPN 101-JPN 102 or placement by the department.	 Maeno		Fall	Fall
JPN	202	Intermediate Japanese II 	1.25	15	 JPN 201 or placement by the department.	 Maeno, Staff	LL - Language and Literature	Spring	Spring
JPN	231	Selected Readings Adv Japanese I 	1	15	 JPN 201-JPN 202 or placement by the department.	 Torii-Williams	LL - Language and Literature	Fall	Fall
JPN	232	Advanced Readings in Japanese II 	1	15	 JPN 231 or permission of the instructor.	 Maeno	LL - Language and Literature	Spring	Spring
JPN	250	Research or Individual Study 	1	15	Permission of the instructor.			Spring; Fall	Spring; Fall
JPN	250H	Research or Individual Study 	0.5	15	Permission of the instructor.			Spring; Fall	Fall; Spring
JPN	251	Jpn Lit from Myth to Manga (Eng) 	1	30	 None.	 Goree	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video		Fall
THST	251	Jpn Lit from Myth to Manga (Eng)	1	30	 None.	 Goree	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video		Fall
JPN	252	Supernatural Japan (in Eng) 	1	25	None	 Zimmerman	LL - Language and Literature		Fall
JPN	280	Japanese Pop Culture 	1	30		 Goree	LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Fall and Spring	Not Offered
JPN	290	Geisha, Samurai, Tokyo 	1	20	 Not open to students who have completed JPN 133.	 Goree	LL - Language and Literature		Spring
JPN	308	Adv. Japanese Fiction & Essays 	1	15	 JPN 232 or permission of the instructor.	 Goree	LL - Language and Literature	Spring; Fall	Fall
JPN	309	Adv Japanese-Contemp Soc Sci 	1	15	 JPN 232 or permission of the instructor.	 Maeno	LL - Language and Literature		Not Offered
JPN	314	Contemporary Japanese Narrative (Eng) 	1	15	 JPN 232 or permission of the instructor.	 Zimmerman	LL - Language and Literature		Not Offered
JPN	350	Research or Individual Study 	1	15	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Fall; Spring
JPN	350H	Research or Individual Study 	0.5	25	Permission of the instructor.			Spring; Fall	Spring; Fall
JPN	352	Sem: Postwar Japan (Eng) 	1	15	 One course on Japan, or permission of the instructor.	 Zimmerman	LL - Language and Literature	Spring	Spring
JPN	356	Sem: Hauntings in Modern Japan 	1	15	 One 200-level JPN course.	 Zimmerman	LL - Language and Literature	Fall	Not Offered
JPN	360	Senior Thesis Research 	1	25	Permission of the department.			Spring; Fall	Fall; Spring
JPN	370	Senior Thesis 	1	10	JPN 360 and permission of the department.			Spring; Fall	Spring; Fall
JWST	101	Israeli Cinema 	1	15		 Chalamish	ARS - Visual Arts, Music, Theater, Film and Video	Spring	Not Offered
JWST	102	Introduction to Jewish Studies 	1	30	 None.	 Lambert	REP - Religion, Ethics, and Moral Philosophy	Spring	Spring
REL	102	Introduction to Jewish Studies	1	30	 None.	 Lambert	REP - Religion, Ethics, and Moral Philosophy	Spring	Spring
JWST	104	Study of Hebrew Bible/Old Test 	1	25	 None	 Jarrard	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy	Fall	Fall
REL	104	Study of Hebrew Bible/Old Test	1	25	 None	 Jarrard	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy	Fall	Fall
JWST	201	Bible and Popular Culture 	1	25	 None	 Jarrard	REP - Religion, Ethics, and Moral Philosophy		Spring
REL	201	Bible and Popular Culture	1	25	 None	 Jarrard	REP - Religion, Ethics, and Moral Philosophy		Spring
JWST	209	The Bible & Film 	1	20	 None.	 Jarrard	ARS - Visual Arts, Music, Theater, Film and Video; REP - Religion, Ethics, and Moral Philosophy		Not Offered
REL	209	The Bible & Film	1	20	 None.	 Jarrard	ARS - Visual Arts, Music, Theater, Film and Video; REP - Religion, Ethics, and Moral Philosophy		Not Offered
ITAS	209	Jewish Italian Literature (Eng) 	1	15	 ITAS 201-202, or ITAS 203, or the equivalent.	 Parussa	LL - Language and Literature	Spring	Spring
JWST	211	Jewish Italian Literature (Eng)	1	15	 ITAS 201-202, or ITAS 203, or the equivalent.	 Parussa	LL - Language and Literature	Spring	Spring
CAMS	233	American Jews and the Media 	1	30		Lambert	LL - Language and Literature	Every other year; Fall	Not Offered
JWST	233	American Jews and the Media	1	30		Lambert	LL - Language and Literature	Every other year; Fall	Not Offered
JWST	245	The Holocaust & the Nazi State 	1	25	None	Geller	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy	Every other year; Spring	Fall
REL	245	The Holocaust & the Nazi State	1	25	None	Geller	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy	Every other year; Spring	Fall
JWST	250	Research or Individual Study 	1	25	Permission of the instructor.			Spring; Fall	Spring; Fall
JWST	250H	Research or Individual Study 	0.5	25	Permission of the instructor.			Spring; Fall	Spring; Fall
ENG	270	Jewishness in U.S. Literature 	1	30	None	Lambert	LL - Language and Literature	Every other year	Not Offered
JWST	270	Jewishness in U.S. Literature	1	30	None	Lambert	LL - Language and Literature	Every other year	Not Offered
ENG	274	Diversification of US Lit, 1945-2000 	1	25	 None	 Lambert	LL - Language and Literature		Fall
JWST	274	Diversification of US Lit, 1945-2000	1	25	 None	 Lambert	LL - Language and Literature		Fall
JWST	277	Jewish Women Writers of Lat Am 	1	16	 Open to students who have completed SPAN 241 or SPAN 242 or equivalent (AP 5) or by permission of the instructor. Not open to students who have taken JWST 377/SPAN 377.	 Agosin	LL - Language and Literature	Every other year; Fall	Fall
SPAN	277	Jewish Women Writers of Lat Am	1	16	 Open to students who have completed SPAN 241 or SPAN 242 or equivalent (AP 5) or by permission of the instructor. Not open to students who have taken JWST 377/SPAN 377.	 Agosin	LL - Language and Literature	Every other year; Fall	Fall
ENG	290	Minorities in U.S. Comics 	1	30	 None	 Lambert	LL - Language and Literature	Every other year; Fall	Spring
JWST	290	Minorities in U.S. Comics	1	30	 None	 Lambert	LL - Language and Literature	Every other year; Fall	Spring
JWST	344	Monuments & the Sacred 	1	15	A course in a relevant subject area such as religion, art history, Africana studies, Jewish studies, classics, American studies, sociology, or by permission of the instructor.	Jarrard	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy	Every other year	Not Offered
REL	344	Monuments & the Sacred	1	15	A course in a relevant subject area such as religion, art history, Africana studies, Jewish studies, classics, American studies, sociology, or by permission of the instructor.	Jarrard	HS or REP - Historical Studies or Religion, Ethics, and Moral Philosophy	Every other year	Not Offered
CPLT	345	Representing the Holocaust 	1	30	 One course in literature or cultural studies (any language or region), or permission of the instructor.	 Lambert	LL - Language and Literature	Every other year; Spring	Fall
JWST	345	Representing the Holocaust	1	30	 One course in literature or cultural studies (any language or region), or permission of the instructor.	 Lambert	LL - Language and Literature	Every other year; Spring	Fall
JWST	350	Research or Individual Study 	1	25	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Spring; Fall
JWST	350H	Research or Individual Study 	0.5	25	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Fall; Spring
JWST	360	Senior Thesis Research 	1	25	Permission of the program.			Fall	Spring; Fall
JWST	370	Senior Thesis 	1	25	JWST 360 and permission of the program.			Spring	Fall; Spring
JWST	377	Jewish Women Writers of Lat Am 	1	12	 Open to Junior and Senior majors or by permission of the instructor. Not open to students who have taken JWST 277/SPAN 277.	 Agosin	LL - Language and Literature	Every three years	Fall
SPAN	377	Jewish Women Writers of Lat Am	1	12	 Open to Junior and Senior majors or by permission of the instructor. Not open to students who have taken JWST 277/SPAN 277.	 Agosin	LL - Language and Literature	Every three years	Fall
JWST	380	Special Topics Jewish Studies 	1	15	 Open to Jewish Studies majors only.		HS - Historical Studies	Spring; Fall	Not Offered
KOR	101	Beginning Korean I 	1.25	15	None	J. Song		Fall	Fall
KOR	102	Beginning Korean II 	1.25	15	KOR 101 or equivalent	J. Song		Spring	Spring
KOR	201	Intermediate Korean 	1.25	15	 KOR 101- KOR 102 or placement by the department.	 Hwang		Fall	Fall
KOR	202	Intermediate Korean 	1.25	15	 KOR 201, or placement by the department.	 Hwang	LL - Language and Literature	Spring	Spring
KOR	206	Korean Culture & Language 	1	25	 None	 Lee	LL - Language and Literature	Every other year; Fall	Not Offered
KOR	209H	Dynamic Korea 	0.5	10	 KOR 201 or permission of the instructor.	 J. Song	LL - Language and Literature	Every other year	Not Offered
KOR	231	Advanced Intermediate Korean I 	1	15	 KOR 201-KOR 202 or permission of the instructor.	 Hwang	LL - Language and Literature	Fall	Fall
KOR	232	Adv Intermediate Korean II 	1	15	 KOR 231 or permission of the instructor.	 J. Song	LL - Language and Literature	Spring	Spring
KOR	246	Digital Language: Corpus Linguistics 	1	25	LING 114 or permission of the instructor.	Sun-Hee Lee	SBA - Social and Behavioral Analysis	Every other year; Spring	Not Offered
LING	246	Digital Language: Corpus Linguistics	1	25	LING 114 or permission of the instructor.	Sun-Hee Lee	SBA - Social and Behavioral Analysis	Every other year; Spring	Not Offered
KOR	250	Research or Individual Study 	1	15	Permission of the instructor.		LL - Language and Literature; ARS - Visual Arts, Music, Theater, Film and Video	Spring; Fall	Spring; Fall
KOR	250H	Research or Individual Study 	0.5	15					
KOR	256	Gender & Lang Modern Korean (Eng) 	1	20	 None	 Lee	EC - Epistemology and Cognition	Every other year; Spring	Not Offered
KOR	309	Advanced Korean 	1	15	 KOR 202 or permission by the instructor.	 Lee	LL - Language and Literature	Every other year; Fall	Not Offered
KOR	350	Research or Individual Study 	1	10	KOR 309 or permission of the department and instructor.			Spring; Fall	Spring; Fall
KOR	350H	Research or Individual Study 	0.5	15					
KOR	360	Senior Thesis Research 	1	15	Permission of the department.	 		Fall and Spring	Spring; Fall
KOR	370	Senior Thesis 	1	15	 KOR 360 and permission of the department.			Fall and Spring	Spring; Fall
LAST	101	Intro Latin American Studies 	1	25	 Open to First-Years and Sophomores. Juniors and Seniors by permission of the instructor.	 Contreras	SBA - Social and Behavioral Analysis	Every other year; Spring	Not Offered
HIST	207	Mod Issues in Latin Am. Hist. 	1	25	None	Osorio	HS - Historical Studies	Spring	Not Offered
LAST	207	Mod Issues in Latin Am. Hist.	1	25	None	Osorio	HS - Historical Studies	Spring	Not Offered
HIST	211	Spanish Rule in the New World 	1	25	None	Osorio	HS - Historical Studies	Fall	Fall
LAST	211	Spanish Rule in the New World	1	25	None	Osorio	HS - Historical Studies	Fall	Fall
LAST	217	Politics of Latin America 	1	20		 Contreras	SBA - Social and Behavioral Analysis		Fall
POL2	207	Politics of Latin America	1	20		 Contreras	SBA - Social and Behavioral Analysis		Fall
LAST	221H	Memories of Cuba 	0.5	14	 Permission of the instructor required. Knowledge of Spanish at the level of one course beyond SPAN 241/SPAN 242 (or 5th semester) is required.	 Hagimoto	HS - Historical Studies	Winter	Not Offered
ECON	241	Poverty & Inequality Latin Am. 	1	25	ECON 101. ECON 103 (or equivalent) recommended.	McEwan	SBA - Social and Behavioral Analysis	Fall	Fall
LAST	241	Poverty & Inequality Latin Am.	1	25	ECON 101. ECON 103 (or equivalent) recommended.	McEwan	SBA - Social and Behavioral Analysis	Fall	Fall
ANTH	245	Anthropology of Latin America 	1	20		Ellison	SBA - Social and Behavioral Analysis	Every other year	Spring
LAST	245	Anthropology of Latin America	1	20		Ellison	SBA - Social and Behavioral Analysis	Every other year	Spring
LAST	250	Research or Individual Study 	1	25	Two units of course work in Latin American studies.			Spring; Fall	Fall; Spring
LAST	250H	Research or Individual Study 	0.5	25	Two units of course work in Latin American studies.			Spring; Fall	Fall; Spring
LAST	273	Latin American Civilization 	1	16	Open to students who have completed SPAN 241 or SPAN 242  or equivalent (AP 5) or by permission of the instructor.	Guzauskyte	LL - Language and Literature	Every other year; Fall	Not Offered
SPAN	273	Latin American Civilization	1	16	Open to students who have completed SPAN 241 or SPAN 242  or equivalent (AP 5) or by permission of the instructor.	Guzauskyte	LL - Language and Literature	Every other year; Fall	Not Offered
LAST	275	Making of Modern Lat Am Culture 	1	16	Open to students who have completed SPAN 241 or SPAN 242  or equivalent (AP 5) or by permission of the instructor.	Selimovic	LL - Language and Literature	Every other year; Spring	Spring
SPAN	275	Making of Modern Lat Am Culture	1	16	Open to students who have completed SPAN 241 or SPAN 242  or equivalent (AP 5) or by permission of the instructor.	Selimovic	LL - Language and Literature	Every other year; Spring	Spring
LAST	287	Women Poets of Spain & Latin America 	1	14	 Students who have completed Spanish 241 and Spanish 242, or AP 5, or by permission of the instructor.	 Agosin	LL - Language and Literature		Spring
SPAN	287	Women Poets of Spain & Latin America	1	14	 Students who have completed Spanish 241 and Spanish 242, or AP 5, or by permission of the instructor.	 Agosin	LL - Language and Literature		Spring
LAST	317	Sem: Intermedial Pleasures 	1	12	 Open to Senior and Junior majors or by permission of the instructor.	 Selimovic	LL - Language and Literature		Fall
SPAN	317	Sem: Intermedial Pleasures	1	12	 Open to Senior and Junior majors or by permission of the instructor.	 Selimovic	LL - Language and Literature		Fall
LAST	350	Research or Individual Study 	1	15	Open to Latin American Studies and Spanish majors.			Spring; Fall	Fall; Spring
LAST	350H	Research or Individual Study 	0.5	25	Open to Latin American Studies and Spanish majors.			Spring; Fall	Fall; Spring
LAST	360	Senior Thesis Research 	1	15	Permission of the department. See Academic Distinctions.			Spring; Fall	Fall; Spring
LAST	370	Senior Thesis 	1	25	LAST 360 and permission of the department.			Spring; Fall	Fall; Spring
MATH	115	Calculus I 	1	25	Not open to students who have completed MATH 116, MATH 120, MATH 205 or the equivalent. Not open to students whose placement is MATH 205 or MATH 206.	Staff	MM - Mathematical Modeling and Problem Solving	Summer; Spring; Fall	Fall; Spring
MATH	115Z	Applied Calculus I 	1	20	 Not open to students who have completed MATH 116, MATH 120, MATH 205 or the equivalent. Not open to students whose placement is MATH 205 or MATH 206.	 O. Fernandez	MM - Mathematical Modeling and Problem Solving		Fall
MATH	116	Calculus II 	1	25	MATH 115, Math 115Z, or the equivalent. Not open to students who have completed MATH 120 or MATH 205. Not open to students whose math placement is MATH 206.	Staff	MM - Mathematical Modeling and Problem Solving	Summer; Spring; Fall	Spring; Fall
MATH	116Z	Applied Calculus II 	1	25		 O. Fernandez	MM - Mathematical Modeling and Problem Solving		Spring
MATH	120	Calculus IIA 	1	25	Open by permission of the department to students who have completed a year of high school calculus. Students who have studied Taylor series should elect MATH 205. Not open to students who have completed MATH 116, MATH 205 or the equivalent.	Hirschhorn	MM - Mathematical Modeling and Problem Solving	Fall	Fall
MATH	123	Mathematics and Politics 	1	15	 None.	 Volic	MM - Mathematical Modeling and Problem Solving		Fall
			1	15	 None.	 Volic	MM - Mathematical Modeling and Problem Solving		Fall
MATH	123Y	FYS: Mathematics and Politics 	1	15	 None. Open to First-Years only.	 Volic	MM - Mathematical Modeling and Problem Solving	Every other year	Not Offered
MATH	124Y	FYS: Discrete Mathematics 	1	20	 None. Open to First-Years only.	 Chang, Sohie Lee (Computer Science)	MM - Mathematical Modeling and Problem Solving	Fall	Not Offered
MATH	203	Math for Economics and Finance 	1	25	 MATH 116 or the equivalent.	 Bu	MM - Mathematical Modeling and Problem Solving		Spring
MATH	205	Multivariable Calculus 	1	25	 MATH 116 or MATH 120, or the equivalent. Not open to students who have completed PHYS 216.	 H. Wang, C. Chan, Bu (Fall); Kerr, Hirschhorn (Spring)	MM - Mathematical Modeling and Problem Solving	Spring; Fall	Spring; Fall
MATH	206	Linear Algebra 	1	25	 MATH 205 or MATH 215; or, with permission of the instructor, MATH 116, MATH 120, or the equivalent. At most two of the three courses MATH 206, MATH 210, and MATH 215 can be counted toward the major or minor.	 S. Chang, Lauer (Fall); Yacoubou Djima, Schultz (Spring)	MM - Mathematical Modeling and Problem Solving	Spring; Fall	Fall; Spring
MATH	207Y	FYS: Knots, Molecules, Universe 	1	15	 MATH 116 or the equivalent. Open to First-Years only.	 Kerr	MM - Mathematical Modeling and Problem Solving	Fall	Not Offered
MATH	215	Diff Equations with Applied Linear Alg 	1	25	 MATH 116 or MATH 120, or the equivalent. Not open to students who have completed MATH 210.	 Kerr (Fall); Diesl (Spring)	MM - Mathematical Modeling and Problem Solving	Spring; Fall	Fall; Spring
MATH	220	Probability 	1	25	 MATH 205	 Schultz	MM - Mathematical Modeling and Problem Solving		Fall
STAT	220	Probability	1	25	 MATH 205	 Schultz	MM - Mathematical Modeling and Problem Solving		Fall
MATH	223	Number Theory 	1	25	 MATH 116 or MATH 120, or the equivalent; or CS 230 together with permission of the instructor.	 Lauer	MM - Mathematical Modeling and Problem Solving	Spring	Spring
MATH	223Y	FYS: Number Theory 	1	15	 Open to First-Years only.	 Lange	MM - Mathematical Modeling and Problem Solving	Fall	Not Offered
MATH	225	Combinatorics & Graph Theory 	1	25	 MATH 116 or MATH 120, or the equivalent; or CS 230 together with permission of the instructor.	 Lauer (Fall), Trenk (Fall & Spring), Schultz (Spring)	MM - Mathematical Modeling and Problem Solving	Spring; Fall	Fall; Spring
MATH	250	Research or Individual Study 	1	25					Spring; Fall
MATH	302	Elements of Analysis I 	1	25	 MATH 205 and MATH 206.	 Kerr (Fall), H. Wang (Spring)	MM - Mathematical Modeling and Problem Solving	Spring; Fall	Fall; Spring
			1	15	 MATH 302	 S. Chang	MM - Mathematical Modeling and Problem Solving	Spring	Spring
MATH	305	Abstract Algebra 	1	25	 MATH 206	 Volic (Fall), Tannenhauser (Spring)	MM - Mathematical Modeling and Problem Solving	Spring; Fall	Fall; Spring
MATH	306	Topics in Abstract Algebra 	1	15	 MATH 305	 Hirschhorn	MM - Mathematical Modeling and Problem Solving		Not Offered
MATH	307	Topology 	1	15	 MATH 302. Co-requisite - MATH 305.	 Hirschhor	MM - Mathematical Modeling and Problem Solving	Spring; Fall	Fall
MATH	309	Foundations of Mathematics 	1	15	 MATH 302 or MATH 305.	 S. Chang	MM - Mathematical Modeling and Problem Solving	Every other year	Spring
MATH	310	Complex Analysis 	1	15	 MATH 302	 Schultz	MM - Mathematical Modeling and Problem Solving		Fall
MATH	312	Differential Geometry 	1	15	MATH 302.	Tannenhauser	MM - Mathematical Modeling and Problem Solving	Every other year	Not Offered
MATH	313	Diff. Geometry & General Relativity 	1	20	 At least one 300-level course in mathematics or physics, or permission of the instructor. MATH 302 or MATH 305 is recommended. Students can receive major credit for both MATH 312 and MATH 313.	 Tannenhauser	MM - Mathematical Modeling and Problem Solving		Not Offered
PHYS	313	Diff. Geometry & General Relativity	1	20	 At least one 300-level course in mathematics or physics, or permission of the instructor. MATH 302 or MATH 305 is recommended. Students can receive major credit for both MATH 312 and MATH 313.	 Tannenhauser	MM - Mathematical Modeling and Problem Solving		Not Offered
MATH	314	Theory of Pi 	1	20	 Math 302 or 305; open to advanced physics and computer science students with permission.	 Tannenhauser	MM - Mathematical Modeling and Problem Solving	Fall	Not Offered
MATH	316	Algebraic Geometry 	1	25	 MATH 305	 Diesl	MM - Mathematical Modeling and Problem Solving	Spring	Not Offered
MATH	322	Advanced Linear Algebra 	1	15	 MATH 305.	 S. Chang	MM - Mathematical Modeling and Problem Solving	Every other year	Fall
MATH	325	Graph Theory 	1	15	 MATH 225 and either MATH 305 or MATH 302. Students lacking one of these prerequisites may enroll with permission of the instructor.	 Trenk	MM - Mathematical Modeling and Problem Solving	Every other year	Spring
MATH	326	Advanced Combinatorics 	1	15	 MATH 225. Co-requisite - MATH 305.	 Trenk	MM - Mathematical Modeling and Problem Solving	Every other year	Not Offered
MATH	340	CSPW: Explaining Math 	1	12	 MATH 302 and MATH 305, or permission of the instructor.	 Lange	MM - Mathematical Modeling and Problem Solving	Spring	Fall
			1	15	 MATH 305 or permission of the instructor.	 C. Chan	MM - Mathematical Modeling and Problem Solving	Fall	Spring
MATH	350	Research or Individual Study 	1	25	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Spring; Fall
MATH	355	Thesis Research 	1	15	 Permission of the Department. GPA in Mathematics Courses above 100-level must exceed 3.0.	 Staff		Fall and Spring	Spring; Fall
MATH	360	Senior Thesis Research 	1	25	Permission of the department.			Spring; Fall	Fall; Spring
MATH	365	Thesis 	1	15	 MATH 355 and permission of the Department.	 Staff		Fall and Spring	Fall; Spring
MATH	370	Senior Thesis 	1	25	MATH 360 and permission of the department.			Spring; Fall	Fall; Spring
CS	115	Computing for Socio-Techno Web 	1	30	 None. Open to First-Years and Sophomores. Juniors and Seniors by permission of the instructor.	 Staff	MM - Mathematical Modeling and Problem Solving	Spring; Fall	Fall
MAS	115	Computing for Socio-Techno Web	1	30	 None. Open to First-Years and Sophomores. Juniors and Seniors by permission of the instructor.	 Staff	MM - Mathematical Modeling and Problem Solving	Spring; Fall	Fall
CS	121	Intro to Game Design 	1	16	 None. Open to First-Years and Sophomores. Juniors and Seniors by permission of the instructor.	 Tynes	MM - Mathematical Modeling and Problem Solving	Fall and Spring	Fall; Spring
MAS	121	Intro to Game Design	1	16	 None. Open to First-Years and Sophomores. Juniors and Seniors by permission of the instructor.	 Tynes	MM - Mathematical Modeling and Problem Solving	Fall and Spring	Fall; Spring
CS	221	Digital Worlds for Gaming 	1	18	 Any 100-level CS course.	 Tynes	MM - Mathematical Modeling and Problem Solving	Spring	Spring
MAS	221	Digital Worlds for Gaming	1	18	 Any 100-level CS course.	 Tynes	MM - Mathematical Modeling and Problem Solving	Spring	Spring
ARTH	222	Art History & Network Analysis 	1	25	 Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning & Data Literacy requirement. ARTH 100 recommended.	 Brey	ARS - Visual Arts, Music, Theater, Film and Video		Not Offered
MAS	222	Art History & Network Analysis	1	25	 Fulfillment of the Quantitative Reasoning (QR) component of the Quantitative Reasoning & Data Literacy requirement. ARTH 100 recommended.	 Brey	ARS - Visual Arts, Music, Theater, Film and Video		Not Offered
ANTH	246	Digital Anthropology 	1	25	None	Minor	SBA - Social and Behavioral Analysis		Not Offered
MAS	246	Digital Anthropology	1	25	None	Minor	SBA - Social and Behavioral Analysis		Not Offered
MAS	250	Research or Individual Study 	1	25	Permission of the instructor.			Spring; Fall	Spring; Fall
MAS	250H	Research or Individual Study 	0.5	25	Permission of the instructor.			Spring; Fall	Fall; Spring
MAS	260	Creative Problem-Solving 	1	15		 Lapp	ARS - Visual Arts, Music, Theater, Film and Video	Summer	
MAS	350	Research or Individual Study 	1	25	Permission of the instructor. Open to juniors and seniors.			Spring; Fall	Fall; Spring
MAS	350H	Research or Individual Study 	0.5	25	Permission of the instructor.			Spring; Fall	Fall; Spring
MAS	360	Senior Thesis Research 	1	15	Permission of the department.			Spring; Fall	Fall; Spring
MAS	370	Senior Thesis 	1	35	MAS 360 and permission of the department.			Spring; Fall	Fall; Spring
ENG	211	Women in Medieval Lit, 500-1500 CE 	1	15	 None. Not open to students who have taken ENG 311/MER 311.	 Ingallinella	LL - Language and Literature		Not Offered
MER	211	Women in Medieval Lit, 500-1500 CE	1	15	 None. Not open to students who have taken ENG 311/MER 311.	 Ingallinella	LL - Language and Literature		Not Offered
ENG	214	The Global Middle Ages 	1	20	 None. Not open to students who have taken ENG 314/MER 314.	 Ingallinella	LL - Language and Literature	Every other year	Spring
MER	214	The Global Middle Ages	1	20	 None. Not open to students who have taken ENG 314/MER 314.	 Ingallinella	LL - Language and Literature	Every other year	Spring
CPLT	247	Arthurian Legends 	1	30	 None	 Ingallinella	LL - Language and Literature	Spring	Spring
			1	30	 None	 Ingallinella	LL - Language and Literature	Spring	Spring
MER	248	Cordoba: City and Myth 	1	14		 Vega	LL - Language and Literature		Not Offered
SPAN	248	Cordoba: City and Myth	1	14		 Vega	LL - Language and Literature		Not Offered
ITAS	263	Dante (in English) 	1	20	None	Ingallinella	LL - Language and Literature	Fall	Fall
MER	263	Dante (in English)	1	20	None	Ingallinella	LL - Language and Literature	Fall	Fall
ENG	311	Women in Medieval Literature 	1	15	 Permission of the instructor. Not open to students who have taken ENG 211/MER 211.	 Ingallinella	LL - Language and Literature	Every other year	Not Offered
MER	311	Women in Medieval Literature	1	15	 Permission of the instructor. Not open to students who have taken ENG 211/MER 211.	 Ingallinella	LL - Language and Literature	Every other year	Not Offered
ENG	314	The Global Middle Ages 	1	20	 Open to all students who have taken two literature courses in the department, at least one of which must be 200 level, or by permission of the instructor to other qualified students. Not open to students who have taken ENG 214/MER 214.	 Ingallinella	LL - Language and Literature	Every other year	Spring
